provider,region,workload,phase,use_case,request_id,duration_ms,fn_ms,init_ms,exec_ms,cold,failure,cost_gb_seconds,compute_time,download_time,upload_time,source_file
aws,eu,110,cold,1024,004ba95b-e952-4818-bdc2-52e091a13a5a,735.246,122.63178825378418,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,01e615f8-2ef6-4982-aa6d-ef38cd43af93,714.622,123.98314476013184,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,01ec118e-b42b-4cc9-bb1d-f9792feab45c,728.852,121.13595008850098,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,0340c74b-7f64-41c3-b6fb-40255098f572,712.204,121.87886238098145,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,038c8e7f-8394-4918-93f1-bb7eed41b00b,736.532,114.35604095458984,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,040bf9e8-395a-4925-8eed-1984d7f94169,849.857,109.30085182189941,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,048289d1-065e-4b33-a679-48ac30920937,685.486,115.80991744995117,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,049982fd-ce90-45e6-9550-3519ececad57,702.168,128.02791595458984,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,068363a7-2e52-4e12-acff-c2793035353f,721.692,124.50003623962402,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,07e8cdda-f892-4205-a2dd-f8a0843e19d6,679.542,111.75680160522461,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,0d5d3489-0e26-4746-9037-96584944f262,685.402,121.41299247741699,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,0ddc7475-e6e5-4c42-80a9-de7667f84c2b,732.221,112.51688003540039,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,0de7332e-dadd-46c8-86a8-ab0af45dbf0d,745.946,114.2570972442627,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,0e1ddc14-57e2-4642-affc-4c414904fb3b,729.44,123.15106391906738,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,0e946c77-fc85-4d96-ba92-de7a7c497a80,709.743,117.66886711120605,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,12660859-a9f2-4a2b-b507-e99ddd1cf023,724.832,103.24382781982422,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,13380293-f21a-4bdb-a273-b8f1f402a919,746.026,117.62499809265137,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,148e7897-cd1c-4a45-8005-1568f6f6072b,726.499,124.10998344421387,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,14ad7c17-2065-4553-89af-13681ed37910,821.876,136.8701457977295,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,20dc90db-0de1-4ba2-9263-8bafaf8dd447,685.141,115.66305160522461,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,2215ae72-57d7-44a0-a192-6017f62f6295,701.738,113.24000358581543,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,2268fdc9-a551-4b17-b7c6-dea950fb5d27,747.545,128.46803665161133,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,236f6a40-db10-458e-a549-ab321353a067,699.669,119.47798728942871,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,24188d42-7cdd-491f-95f3-f645fa8e4e48,743.174,117.05398559570312,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,24572d29-2a93-424e-b8df-9624684ff835,681.598,117.62690544128418,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,25f7f32e-ef37-4cdc-b825-6790f346c9ad,795.52,114.55297470092773,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,27d37280-9d54-4660-ba83-16a1ec739498,722.089,128.95798683166504,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,282b455c-8ef3-414d-a80d-6866e5190703,770.688,124.12190437316895,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,2865d9bf-115a-4509-a749-86fe6665eead,740.436,113.60883712768555,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,28bd2d27-780b-4c15-9cc8-f3ffb009fdf1,733.146,124.2530345916748,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,2923f2d3-d60c-41d8-bc66-663c53e70c0b,711.803,114.62688446044922,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,2a9940a3-e3c8-4514-bff8-808a9cef65a2,798.247,126.03282928466797,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,2b46bad5-7da9-4059-82bd-0c85ec715d25,716.991,123.32510948181152,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,2bea33b7-6f92-4617-b66f-60bcc44bd351,695.42,122.79200553894043,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,2f262dc7-9b82-46a5-91ce-f69bdc1736c2,719.687,127.91895866394043,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,2f53b49a-fd30-461d-bb3e-9050929f3e44,746.956,118.56794357299805,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,31bc0f26-1891-4c11-be11-68326d486f20,704.29,109.65108871459961,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,32c24b85-b3f5-45e5-bdc9-227907e8afc4,741.153,118.41988563537598,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,32d9b47a-40fd-4449-86cc-24dee0c37616,676.2,102.62012481689453,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,360e5257-b114-4fdf-a1de-e566f7bc6ac2,683.638,112.4570369720459,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,363fa7dd-3c46-41d8-9f98-cd7806478465,688.253,105.12781143188477,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,36ce1464-1af9-4bfa-9ffe-f7a0672c5c58,819.124,115.1268482208252,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,37b4e41d-a725-49fc-9f90-52326c84f42d,745.111,121.16312980651855,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,3841b697-ffd4-468b-82ca-baf85a84b708,709.275,124.2978572845459,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,388af945-ff87-4366-84c3-c594d7cd73cc,739.482,120.87011337280273,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,3a2567fa-81bb-4230-beee-3db38e6338ba,701.564,115.28205871582031,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,3a8fc19b-f891-425a-8f53-6e0f860d323e,707.886,113.39783668518066,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,3ad4de18-8a12-4264-99d4-9b9f22abba07,667.385,101.43089294433594,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,3d064ddd-aae6-4ed7-9416-5d6205e061d6,812.509,125.53596496582031,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,3d69db16-aafc-4d24-a819-7142d5f16f2e,874.723,161.12613677978516,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,3dd96564-0abd-4f9b-ac65-e27d76265500,700.948,125.59294700622559,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,3eb50e74-d707-4314-a126-d3b870da4eab,686.126,110.09001731872559,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,4337115a-0201-47f0-8e2b-967985f3028e,716.694,112.28299140930176,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,43ee2f62-797f-4180-8a1b-b1dcb21283bb,719.139,103.33395004272461,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,444d8e20-8262-4909-b880-7cf3007c3aaa,793.592,124.6490478515625,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,4554ccc0-70fa-40e1-9015-74266cb67b34,681.729,110.23497581481934,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,464acd35-da3f-4230-b2b0-876eb2ed7a04,699.658,120.16701698303223,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,46f61302-828d-4e96-9e0b-50767ad7e783,774.187,122.25794792175293,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,47e84467-4cf0-431e-9043-6f58654b0e98,711.795,114.10808563232422,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,48a65377-3e65-4151-b525-4e386827e5e3,719.667,113.96002769470215,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,48dd48a8-69b8-494b-88a3-0d120c73626b,705.919,117.30694770812988,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,49d295cc-478f-48d0-a1e4-32010a66f042,709.998,115.49115180969238,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,4cf8b006-ad42-4896-bdd3-da8ca59577eb,708.311,123.22711944580078,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,4e44afa2-ef71-46b5-b6d3-e6f704f3e978,736.645,116.67609214782715,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,4f97413b-270e-4e03-8ead-dfad4cc96f72,713.614,115.64087867736816,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,4fae57df-2a36-40e5-9b39-babe9e93f85e,733.083,120.69511413574219,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,4fec9426-d100-47fc-9b0c-31a4e94a2dbc,697.541,122.71499633789062,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,51227837-a5a8-43b2-bbbe-f217ba036963,716.378,130.88703155517578,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,51e4bd0c-8c5a-4350-b22e-8a0aacda5a8f,662.248,111.18006706237793,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,52393013-0dba-4660-9f41-121c67823b64,684.781,115.7679557800293,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,5461e313-f735-48e7-b801-32cd4ba26a69,702.314,114.72082138061523,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,55786400-7758-4010-bb86-a1c33527fd33,704.708,121.99711799621582,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,57524044-58c1-4c2f-9289-34673419f5ca,650.409,98.28400611877441,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,58eb4e74-f463-4581-aecb-486b46162af4,683.674,121.22297286987305,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,5ad5d0c4-1a02-43b0-9910-ab8303ab70a0,687.391,117.74015426635742,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,5b7136ba-e4a0-4179-a309-57206098d107,708.661,114.37702178955078,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,5b75b303-548e-44fb-b3f6-076c3878f5ee,698.355,114.68219757080078,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,5bafee8d-c719-46e1-9008-deef728d3f44,727.953,118.44301223754883,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,5e287224-2e2f-4bcb-861f-b839a808921d,697.136,120.78714370727539,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,5f756c98-31de-4f99-a6ca-f8661de01284,703.855,119.42887306213379,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,62efa633-8a16-4a34-9a94-1f86ab49afd9,723.004,113.45696449279785,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,65ae30b8-4095-48fd-b52b-b21255e56354,696.455,113.82102966308594,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,65fdbbcf-0287-4e47-8983-e0113ff3bd3c,676.326,104.71105575561523,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,67ad7d9c-9d94-4df9-b2ad-3b53099bb9e4,659.228,104.05492782592773,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,6805a110-b960-44ec-9be9-d49280ef0399,748.918,126.10602378845215,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,68663e2a-b8bf-4047-b304-87cdeb911618,754.456,134.54890251159668,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,69657ea0-215c-4319-889f-5badff62f42d,811.111,114.53604698181152,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,69819362-ffb5-4762-b2d5-7dcc91b11b43,710.403,112.99490928649902,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,6b0199ed-e78c-4158-ab04-95162027dc16,697.593,97.1229076385498,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,6d02befe-c2f2-42b0-90ab-791dea10e7c0,857.558,119.69709396362305,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,6dfbc70d-2401-4e6f-82d9-cc73dadb38ea,703.869,120.21708488464355,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,6f0fbdd0-064b-4cf6-81af-e68ff316ac61,717.672,116.86182022094727,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,703746a9-d62b-42fa-ba18-89e8c6057ce9,689.724,120.5911636352539,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,7265a618-8e65-4180-922b-1a373775e51a,710.587,116.22905731201172,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,739b7ab0-64d1-41ef-9e3e-50ddacf6cb18,691.284,113.52300643920898,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,74550800-9b1b-4b9a-a5e8-e92c0d9d68ee,786.516,147.71699905395508,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,75657207-b331-4740-97f8-22ca318f7778,717.644,115.9830093383789,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,7573d81e-5daa-4817-b273-74147274490e,743.457,132.48705863952637,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,782b4a0f-0fc1-4527-8589-1bdd7dc0ec6e,742.985,123.75712394714355,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,7d111a07-29ef-41db-850c-30aca729638b,735.63,114.72415924072266,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,7d4eedb1-9c13-465a-8791-72951e75e62f,722.551,109.59792137145996,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,7f0ca283-a4d9-42ef-969c-796cc493cde1,762.482,118.89791488647461,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,7f8fa8ab-f117-4504-81f6-f9f7a66c0841,704.696,116.45913124084473,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,7fca01d5-0ce1-4db7-b3dd-95575c4986c0,799.243,148.66089820861816,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,8045e248-4b8c-4806-afb6-923c0df04915,705.612,123.25596809387207,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,80a962d7-058e-4e5e-b914-181ac471e837,678.725,104.87794876098633,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,81337300-cf8d-40e5-8932-bec174f98fe6,694.738,158.56504440307617,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,81a9312c-8307-42ff-ba5e-fd29c6f32d75,690.431,111.10401153564453,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,82a3d183-ce93-4ea4-9b2a-44480cdf991d,696.943,121.16003036499023,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,82f2f5e8-b4fe-4489-820d-79b132155bbb,673.139,100.40783882141113,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,84de2ad4-6dc4-4aeb-9c82-224226e9a294,676.072,103.00993919372559,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,864c66cb-2f34-447f-b35a-73e5964849f4,720.771,117.03896522521973,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,89992c48-e6d7-4933-bc75-fbf770e0289d,734.416,116.95694923400879,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,8a570942-9238-494e-b764-3b47d61e219d,695.978,116.97793006896973,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,8aad8194-eaf7-4ae7-ae69-34859ba17f00,720.428,119.16112899780273,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,8d90402a-9b6a-4c24-9bdf-b5f8e928ff3c,713.463,116.56308174133301,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,8f6b3ec4-fb62-45e7-8e6a-d8fe807ff852,703.399,114.13288116455078,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,8fc24df6-2ff8-4311-95de-4b59b7b1b2f8,716.889,116.61791801452637,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,90a90a56-909a-4da1-8a6a-b8dfb7a11dd5,753.055,127.90298461914062,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,910ff604-1237-42a4-a5d7-43abe09de9d5,715.22,116.4851188659668,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,9136139c-abf5-470b-892e-c571beb125fb,654.243,102.90718078613281,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,97fd2f40-6dd6-455b-8ee8-eff75e55b97b,725.676,114.65215682983398,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,9983ed16-5b31-4859-93dc-62a590987c46,765.516,120.53990364074707,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,9a8577a0-9c0e-427c-a4f6-ed2f592d9997,721.191,115.96298217773438,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,9b457e95-a814-4bd8-a770-b4d65c71c75a,695.522,114.74108695983887,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,9be83f36-9e8a-42eb-bcad-5cdee37942d5,840.198,113.01803588867188,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,9c1c658f-c0f2-49a8-ac74-447540688259,709.448,122.0707893371582,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,9cc973fb-427d-4ff4-9c83-63bb1196b73e,679.311,115.3569221496582,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,9e6eede8-5e5c-4b60-b094-c5a634903bcf,734.617,128.22413444519043,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,9f6f4522-ee3f-407e-b05b-d4d8ad1a5033,724.899,118.17193031311035,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,a11adcf4-97e2-46a9-bb1f-ef314dfacde0,756.262,124.41611289978027,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,a1da8426-a482-496a-801c-21fc958057bc,653.472,96.4810848236084,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,a2ac15d2-b6f8-475e-a220-84df420c982b,725.15,113.6620044708252,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,a2e0304b-f52b-444f-8487-74f76d111ec3,695.727,101.43589973449707,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,a570273f-0039-4637-a350-f4528c3c64d8,666.07,99.32613372802734,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,a5b2620c-c20e-4945-88f2-8bf6b02e85e6,675.858,116.34206771850586,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,a67cb1ca-6abd-49bc-a22f-a742fbef45ef,696.75,108.89101028442383,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,aa242a75-daed-4961-99bc-c1e788dbbb4f,709.9,113.88087272644043,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,aaa9010b-1e37-411b-8be3-073767337775,868.128,135.01787185668945,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,ab8cb0ae-9c30-437e-9ef0-bbf5e575dd91,710.639,114.63212966918945,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,abf967ea-9625-4376-a3fb-1468a8f6ae63,732.969,117.2330379486084,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,ac5b08d1-a789-4faf-b0db-ff015b7d66eb,743.27,125.33187866210938,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,ad13b7b5-0102-488c-a857-2b84adf3471a,664.478,98.16503524780273,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,ad791157-5504-4554-bb27-2d494ca6bd4e,714.332,129.73594665527344,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,ae1c936c-640a-44a2-b490-9aec308234d8,699.475,116.62912368774414,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,ae8535d3-9bf5-4c64-89d8-896f3d46b6cf,692.713,111.16313934326172,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,b087c19c-d14a-4299-b76c-75818b95eb3e,745.514,126.08885765075684,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,b42242f6-86a6-4628-b465-35a234c4f89b,742.837,131.93917274475098,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,b471b641-1a20-4cfe-b8c7-81e185b1e289,786.344,144.58298683166504,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,b56c4da8-6c5a-49db-9df3-255be8c9415f,711.781,120.8810806274414,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,b5c37e23-9a13-4d89-95be-b3a17b4cdb40,778.336,118.90292167663574,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,b789026a-ec60-416a-9d6a-60bf8aa5e32f,747.71,116.35494232177734,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,b7c43bfa-6e4c-4d03-b40f-7698884733dd,704.006,104.0201187133789,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,b7ec1a00-57ee-4a0b-91dc-c7b16a28a9d1,729.71,121.89197540283203,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
aws,eu,110,cold,1024,b7f5e501-5d9a-4555-a526-a9c06f1d9175,722.293,116.69301986694336,0.0,0.0,True,False,0.0,,,,aws_eu_110_cold_results_1024.json
